service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
247885,1,1,1,1,1,0,0,20240902,20251223
247886,1,1,1,1,1,0,0,20240902,20251223
247892,0,1,0,0,0,0,0,20240902,20251223
247906,1,1,1,1,1,0,0,20240902,20251223
247907,1,1,1,1,1,0,0,20240902,20251223
247908,1,1,1,1,1,0,0,20240902,20251223
247909,1,1,1,1,1,0,0,20240902,20251223
247936,0,0,0,0,0,1,1,20240901,20290630
247937,1,1,1,1,1,0,0,20241021,20251223
247938,1,1,1,1,1,0,0,20241021,20251223
247939,1,1,1,1,1,0,0,20241021,20251223
247997,1,1,1,1,1,0,0,20240901,20251223
247998,1,1,1,1,1,0,0,20240901,20251223
247999,1,1,1,1,1,0,0,20240901,20251223
248000,1,1,1,1,1,0,0,20240901,20251223
248001,1,1,1,1,1,0,0,20240901,20251223
248002,1,1,1,1,1,0,0,20240901,20251223
248003,1,1,1,1,1,0,0,20240901,20251223
248004,1,1,1,1,1,0,0,20240901,20251223
248005,1,1,1,1,1,0,0,20240901,20251223
248010,1,1,1,1,0,0,0,20240902,20251223
248013,0,0,0,0,1,0,0,20240902,20251223
248014,1,0,0,1,0,0,0,20240902,20251223
248017,0,0,0,0,0,0,1,20240902,20251223
248018,0,1,0,0,0,0,0,20240902,20251223
248025,0,1,1,0,1,0,0,20240902,20251223
248032,0,0,1,0,1,1,0,20240902,20251223
248039,0,0,0,0,0,1,0,20240902,20251223
248046,0,0,0,0,0,0,1,20240902,20251223
248053,0,0,0,0,1,0,0,20240902,20251223
248055,0,0,0,0,0,1,0,20240902,20251223
248056,0,0,0,0,0,1,0,20240902,20251223
248057,0,0,0,0,0,0,1,20240902,20251223
248058,0,0,0,0,0,0,1,20240902,20251223
248059,1,1,1,1,1,0,0,20240902,20251223
248063,1,1,1,1,1,0,0,20240902,20251223
248070,1,0,1,1,1,0,0,20240902,20251223
248072,0,1,0,0,0,0,0,20240902,20251223
248079,1,0,0,1,1,0,0,20240902,20251223
248086,0,0,0,1,0,0,0,20240902,20251223
248095,1,1,1,1,1,0,0,20240902,20251223
248096,1,1,1,1,1,0,0,20240902,20251223
248101,0,0,0,0,0,1,1,20240902,20251223
248102,0,0,0,0,0,1,1,20240902,20251223
248132,0,0,0,0,0,1,1,20240902,20251223
248134,1,1,1,1,1,1,1,20240902,20251223
248140,0,0,0,0,1,0,0,20240902,20251223
248141,1,0,0,0,0,0,0,20240902,20251223
248145,1,1,1,1,1,0,0,20240902,20251223
248146,1,1,1,1,1,0,0,20240902,20251223
248147,1,1,1,1,1,0,0,20240902,20251223
248148,1,1,1,1,1,0,0,20240902,20251223
248149,1,1,1,1,1,0,0,20240902,20251223
248168,1,1,1,1,1,0,0,20240812,20280930
248190,1,1,1,1,1,0,0,20240901,20300930
248255,1,1,1,1,1,1,1,20240801,20251223
248271,1,1,1,1,1,0,0,20240901,20251223
248272,1,1,1,1,1,0,0,20240901,20251223
248273,1,1,1,1,1,0,0,20240901,20251223
248274,1,1,1,1,1,0,0,20240901,20251223
248275,1,1,1,1,1,0,0,20240901,20251223
248276,1,1,1,1,1,0,0,20240901,20251223
248277,1,1,1,1,1,0,0,20240901,20251223
248278,1,1,1,1,1,0,0,20240901,20251223
248279,1,1,1,1,1,0,0,20240901,20251223
248288,1,1,1,1,1,0,0,20240909,20251223
248289,1,1,1,1,1,0,0,20240909,20251223
248290,1,1,1,1,1,0,0,20240909,20251223
248291,1,1,1,1,1,0,0,20240909,20251223
248292,1,1,1,1,1,0,0,20240909,20251223
248293,1,1,1,1,1,0,0,20240909,20251223
248294,1,1,1,1,1,0,0,20240909,20251223
248319,0,0,0,0,0,0,1,20241001,20250430
248321,1,1,1,1,1,0,0,20241101,20250414
248322,1,1,1,1,1,1,0,20241101,20250414
248323,1,1,1,1,1,1,1,20241101,20250414
248324,0,0,0,0,0,0,1,20241101,20250414
248326,1,1,1,1,1,0,0,20241101,20250414
248327,1,1,1,1,1,0,0,20241101,20250414
248328,1,1,1,1,1,1,0,20241101,20250414
248329,1,1,1,1,1,1,1,20241101,20250414
248344,1,1,1,1,1,0,0,20241001,20241231
248345,1,1,1,1,1,0,0,20241001,20241231
248368,1,0,1,0,1,0,0,20241001,20250430
248369,1,0,1,0,1,0,0,20241001,20250430
248371,1,1,1,1,1,1,1,20241001,20250430
248379,0,1,0,1,0,1,1,20241001,20250430
248380,0,0,0,0,0,0,1,20241001,20250430
248381,0,1,0,1,0,1,1,20241001,20250430
248383,0,1,0,1,0,1,0,20241001,20250430
248413,0,0,0,0,0,1,0,20241021,20251223
248414,0,0,0,0,0,1,0,20241021,20251223
248415,0,0,0,0,0,1,0,20241021,20251223
248416,0,0,0,0,0,1,0,20241021,20251223
248417,0,0,0,0,0,1,0,20241021,20251223
248418,0,0,0,0,0,1,0,20240901,20251223
248419,0,0,0,0,0,1,0,20240901,20251223
248420,0,0,0,0,0,1,0,20240901,20251223
248421,0,0,0,0,0,1,0,20240901,20251223
248422,0,0,0,0,0,1,0,20240901,20251223
248562,0,0,0,0,0,0,1,20240901,20251223
248563,0,0,0,0,0,0,1,20240901,20251223
248564,0,0,0,0,0,0,1,20240901,20251223
248565,0,0,0,0,0,0,1,20240901,20251223
248566,0,0,0,0,0,0,1,20240901,20251223
248597,1,1,1,1,1,0,0,20240901,20280930
248609,1,1,1,1,1,0,0,20240902,20270831
248613,1,1,1,1,1,0,0,20240902,20270831
248617,1,1,1,1,1,1,0,20241028,20270831
248649,1,1,1,1,1,1,1,20240901,20241231
248675,1,1,1,1,1,0,0,20241016,20251223
248713,1,1,1,1,1,0,0,20240902,20251223
248764,1,1,1,1,1,0,0,20240901,20251223
248765,1,1,1,1,1,0,0,20240901,20251223
248766,1,1,1,1,1,0,0,20240901,20251223
248767,1,1,1,1,1,0,0,20240901,20251223
248768,1,1,1,1,1,0,0,20240901,20251223
248769,1,1,1,1,1,0,0,20240901,20251223
248770,1,1,1,1,1,0,0,20240901,20251223
248771,1,1,1,1,1,0,0,20240901,20251223
248772,1,1,1,1,1,0,0,20240901,20251223
248773,1,1,1,1,1,0,0,20240901,20251223
248774,1,1,1,1,1,0,0,20240901,20251223
248775,1,1,1,1,1,0,0,20240901,20251223
248776,1,1,1,1,1,0,0,20240901,20251223
248777,1,1,1,1,1,0,0,20240901,20251223
248849,1,1,1,1,1,0,0,20240901,20251223
248850,1,1,1,1,1,0,0,20240901,20251223
248851,1,1,1,1,1,0,0,20240901,20251223
248852,1,1,1,1,1,0,0,20240901,20251223
248853,1,1,1,1,1,0,0,20240901,20251223
248854,1,1,1,1,1,0,0,20240901,20251223
248855,0,0,0,0,0,0,1,20240901,20251223
248856,0,0,0,0,0,0,1,20240901,20251223
248857,0,0,0,0,0,0,1,20240901,20251223
248858,0,0,0,0,0,0,1,20240901,20251223
248982,1,1,1,1,1,0,0,20240901,20251223
248983,1,1,1,1,1,0,0,20240901,20251223
248985,1,1,1,1,1,0,0,20240901,20251223
248986,1,1,1,1,1,0,0,20240901,20251223
248987,1,1,1,1,1,0,0,20240901,20251223
248988,1,1,1,1,1,0,0,20240901,20251223
248989,1,1,1,1,1,0,0,20240901,20251223
248990,1,1,1,1,1,0,0,20240901,20251223
248991,1,1,1,1,1,0,0,20240901,20251223
249000,1,1,1,1,1,0,0,20240901,20300630
249029,1,1,1,1,1,0,0,20240901,20300630
249031,1,1,1,1,1,0,0,20240901,20300630
249180,1,1,1,1,1,0,0,20240902,20251223
249181,1,1,1,1,1,0,0,20240902,20251223
249183,1,1,1,1,1,0,0,20250106,20251223
249184,1,1,1,1,1,0,0,20241015,20250414
249305,1,1,1,1,1,0,0,20240901,20251223
249306,1,1,1,1,1,0,0,20240901,20251223
249307,1,1,1,1,1,0,0,20240901,20251223
249308,1,1,1,1,1,0,0,20240901,20251223
249309,1,1,1,1,1,0,0,20240901,20251223
249310,1,1,1,1,1,0,0,20240901,20251223
249311,1,1,1,1,1,0,0,20240901,20251223
249323,1,1,1,1,1,0,0,20240901,20251223
249324,1,1,1,1,1,0,0,20240901,20251223
249325,1,1,1,1,1,1,0,20240901,20251223
249328,1,1,1,1,1,0,0,20240901,20251223
249329,1,1,1,1,1,0,0,20240901,20251223
249330,1,1,1,1,1,0,0,20240901,20251223
249331,1,1,1,1,1,0,0,20240901,20251223
249332,0,0,0,0,0,1,1,20240901,20251223
249333,1,1,1,1,1,1,1,20240901,20251223
249344,1,1,1,1,1,0,0,20240901,20250609
249350,0,0,0,0,0,0,1,20241015,20250414
249351,1,1,1,1,1,1,0,20241015,20250414
249352,1,1,1,1,1,0,0,20241001,20251223
249353,1,1,1,1,0,0,0,20241001,20251223
249354,1,1,1,1,0,0,0,20241001,20251223
249355,0,0,0,0,1,0,0,20241001,20251223
249356,0,0,0,0,1,0,0,20241001,20251223
249357,0,0,0,0,0,1,0,20241001,20251223
249358,0,0,0,0,0,1,0,20241001,20251223
249359,0,0,0,0,0,0,1,20241001,20251223
249360,0,0,0,0,0,0,1,20241001,20251223
249361,0,0,0,0,0,0,1,20241001,20251223
249364,1,1,1,1,1,0,0,20241001,20251223
249365,1,1,1,1,1,0,0,20241001,20251223
249366,1,1,1,1,1,0,0,20241001,20251223
249367,1,1,1,1,1,0,0,20241001,20251223
249368,1,1,1,1,1,0,0,20241001,20251223
249369,0,0,0,0,0,1,1,20241001,20251223
249370,0,0,0,0,0,1,1,20241001,20251223
249371,1,1,1,1,1,0,0,20241001,20251223
249372,1,1,1,1,1,0,0,20241001,20251223
249373,0,0,0,0,0,1,1,20241001,20251223
249374,0,0,0,0,0,1,1,20241001,20251223
249375,1,1,1,1,1,0,0,20241001,20251223
249376,1,1,1,1,1,0,0,20241001,20251223
249377,0,0,0,0,0,1,1,20241001,20251223
249378,1,1,1,1,1,0,0,20241001,20251223
249379,1,1,1,1,1,0,0,20241001,20251223
249380,0,0,0,0,0,1,1,20241001,20251223
249381,1,1,1,1,1,0,0,20241001,20251223
249382,1,1,1,1,1,0,0,20241001,20251223
249383,1,1,1,1,1,0,0,20241001,20251223
249384,1,1,1,1,1,0,0,20241001,20251223
249385,0,0,0,0,0,1,1,20241001,20251223
249386,0,0,0,0,0,1,1,20241001,20251223
249389,1,1,1,1,1,0,0,20241001,20251223
249390,1,1,1,1,1,0,0,20241001,20251223
249391,0,0,0,0,0,1,1,20241001,20251223
249392,1,1,1,1,1,0,0,20241001,20251223
249393,1,1,1,1,1,0,0,20241001,20251223
249394,1,1,1,1,1,0,0,20241001,20251223
249395,0,0,0,0,0,1,1,20241001,20251223
249396,0,0,0,0,0,1,1,20241001,20251223
249397,1,1,1,1,1,0,0,20241001,20251223
249398,0,0,0,0,0,1,1,20241001,20251223
249399,0,0,0,0,0,1,1,20241001,20251223
249400,1,1,1,1,1,0,0,20241001,20251223
249401,1,1,1,1,1,0,0,20241001,20251223
249402,1,1,1,1,1,0,0,20241001,20251223
249403,0,0,0,0,0,1,1,20241001,20251223
249404,0,0,0,0,0,1,1,20241001,20251223
249405,1,1,1,1,1,0,0,20241001,20251223
249406,1,1,1,1,1,0,0,20241001,20251223
249407,1,1,1,1,1,0,0,20241001,20251223
249408,1,1,1,1,1,0,0,20241001,20251223
249409,1,1,1,1,1,0,0,20241001,20251223
249410,0,0,0,0,0,1,1,20241001,20251223
249411,0,0,0,0,0,1,1,20241001,20251223
249412,1,1,1,1,1,0,0,20241001,20251223
249413,1,1,1,1,1,0,0,20241001,20251223
249414,1,1,1,1,1,0,0,20241001,20251223
249415,1,1,1,1,1,0,0,20241001,20251223
249416,1,1,1,1,1,0,0,20241001,20251223
249417,1,1,1,1,1,0,0,20241001,20251223
249418,1,1,1,1,1,0,0,20241001,20251223
249419,1,1,1,1,1,0,0,20241001,20251223
249420,1,1,1,1,1,0,0,20241001,20251223
249421,1,1,1,1,1,0,0,20241001,20251223
249422,1,1,1,1,1,0,0,20241001,20251223
249426,1,1,1,1,1,0,0,20241015,20250414
249427,0,0,0,0,0,1,1,20241015,20250414
249428,1,1,1,1,1,0,0,20241001,20251223
249429,1,1,1,1,1,0,0,20241001,20251223
249430,1,1,1,1,1,0,0,20241001,20251223
249431,1,1,1,1,1,0,0,20241001,20251223
249432,0,0,0,0,0,1,1,20241001,20251223
249433,0,0,0,0,0,1,1,20241001,20251223
249434,0,0,0,0,0,1,1,20241001,20251223
249435,1,1,1,1,1,0,0,20241001,20251223
249436,1,1,1,1,1,0,0,20241001,20251223
249437,0,0,0,0,0,1,1,20241001,20251223
249438,0,0,0,0,0,1,1,20241001,20251223
249439,1,1,1,1,1,0,0,20241001,20251223
249440,1,1,1,1,1,0,0,20241001,20251223
249476,1,1,1,1,1,0,0,20240902,20251223
249477,1,0,0,0,0,0,0,20240902,20251223
249478,1,1,1,1,0,0,0,20240902,20251223
249479,0,1,1,1,1,0,0,20240902,20251223
249480,0,0,0,0,1,0,0,20240902,20251223
249481,1,1,1,1,0,0,0,20240901,20250609
249482,0,0,0,0,1,0,0,20240901,20250609
249622,1,1,1,1,1,0,0,20240902,20241231
249624,1,1,1,1,1,0,0,20240902,20241231
249627,1,1,1,1,1,0,0,20240902,20241231
249630,1,1,1,1,1,0,0,20240902,20241231
249631,1,1,1,1,1,0,0,20240902,20241231
249635,1,1,1,1,1,0,0,20240902,20241231
249636,1,1,1,1,1,0,0,20240902,20241231
249637,1,1,1,1,1,0,0,20240902,20241231
249638,1,1,1,1,1,1,1,20240902,20241231
249643,0,0,0,0,0,0,1,20240902,20241231
249645,1,1,1,1,1,0,0,20240902,20241231
249741,0,0,1,0,0,0,0,20240902,20241231
249792,1,1,1,1,1,0,0,20240902,20270831
249793,1,0,1,1,1,0,1,20240901,20251223
249794,1,1,1,1,1,0,1,20240901,20251223
249798,1,1,1,1,1,0,0,20240902,20270831
249802,0,1,0,0,0,1,0,20240901,20251223
249803,0,0,0,0,0,0,1,20240901,20251223
249804,1,0,1,1,1,0,0,20240901,20251223
249825,1,1,1,1,1,1,1,20240901,20251223
249826,1,1,1,1,1,0,0,20240901,20251223
249827,1,1,1,1,1,0,0,20240901,20251223
249828,1,1,1,1,1,0,0,20240901,20251223
249829,1,1,1,1,1,0,0,20240901,20251223
249830,1,1,1,1,1,0,0,20240901,20251223
249831,1,1,1,1,1,0,0,20240901,20251223
249832,1,1,1,1,1,0,0,20240901,20251223
249833,1,1,1,1,1,0,0,20240901,20251223
249834,1,1,1,1,1,0,0,20240901,20251223
249835,1,1,1,1,1,0,0,20240901,20251223
249836,1,1,1,1,1,0,0,20240901,20251223
249837,1,1,1,1,1,0,0,20240901,20251223
249838,1,1,1,1,1,0,0,20240901,20251223
249853,0,1,0,0,0,0,0,20240901,20251223
249871,1,1,1,1,1,1,1,20240901,20251223
249877,0,0,0,0,0,0,1,20240901,20250609
249878,1,1,1,1,1,1,0,20240901,20250609
249883,1,1,1,1,1,1,1,20241001,20280930
249903,1,1,0,1,0,0,0,20240831,20300331
249904,0,0,0,0,0,1,1,20240831,20300331
249905,0,0,1,0,1,0,0,20240831,20300331
249909,1,1,1,1,1,0,0,20240901,20250609
249911,1,1,1,1,1,0,1,20240901,20250609
249917,0,0,0,0,0,1,0,20240901,20250609
249919,1,1,1,1,1,1,1,20240901,20291231
249920,1,1,1,1,1,1,1,20240901,20250609
249924,1,1,1,0,1,1,1,20240901,20250609
249925,0,0,0,1,0,0,0,20240905,20250609
249926,1,1,1,1,1,0,0,20240902,20250609
249927,0,0,0,0,0,1,1,20240901,20250609
249929,1,1,1,1,1,1,1,20240901,20250609
249935,0,0,0,0,1,0,1,20240901,20250609
249940,1,1,1,1,1,1,0,20240902,20250609
249942,1,1,1,1,1,0,0,20240902,20291231
249943,0,1,0,0,0,0,0,20240903,20250609
249965,1,0,1,1,1,1,0,20230902,20250609
249996,1,1,1,1,1,0,0,20240902,20270831
249998,1,1,1,1,1,0,0,20240902,20270831
250002,1,1,1,0,1,1,1,20240902,20270831
250004,1,1,1,1,1,0,0,20240901,20251223
250023,0,0,0,1,0,0,0,20240902,20270831
250037,1,1,1,1,1,0,0,20240901,20251223
250038,1,1,1,1,1,0,0,20240901,20251223
250039,1,1,1,1,1,0,0,20240901,20251223
250040,1,1,1,1,1,0,0,20240901,20251223
250041,1,1,1,1,1,0,0,20240901,20251223
250045,0,0,0,0,0,1,1,20240901,20291231
250085,0,0,0,0,0,1,0,20240909,20251223
250086,0,0,0,0,0,0,1,20240909,20251223
250142,1,1,1,1,1,0,0,20240903,20251223
250143,1,1,1,1,1,0,0,20240903,20251223
250172,1,1,1,1,1,0,0,20240902,20241231
250185,0,0,0,0,0,1,0,20241021,20251223
250186,0,0,0,0,0,1,0,20241021,20251223
250190,1,1,1,1,1,0,0,20240901,20300930
250200,0,0,0,0,0,0,1,20241021,20251223
250201,0,0,0,0,0,0,1,20241021,20251223
250202,0,0,0,0,0,0,1,20241021,20251223
250284,0,0,0,0,0,0,1,20241101,20250105
250316,1,1,1,1,1,1,1,20241001,20280930
250320,1,1,1,1,1,0,0,20241001,20280930
250321,1,1,1,1,1,0,0,20241001,20280930
250322,1,1,1,1,1,1,1,20240909,20300331
250324,1,1,1,1,1,1,0,20240909,20300331
250331,1,1,1,1,1,0,0,20240902,20250609
250335,1,1,1,1,1,1,0,20240902,20250609
250338,0,0,0,0,0,1,0,20240902,20250609
250341,1,1,1,1,1,0,0,20240902,20250609
250346,0,0,0,0,0,1,1,20240901,20250609
250347,1,1,1,1,1,0,0,20240902,20250609
250349,1,1,1,1,1,0,0,20240902,20250609
250358,1,1,1,1,1,0,0,20240902,20250609
250396,1,1,1,1,1,0,0,20241001,20280930
250405,0,0,0,0,0,0,1,20241101,20251223
250406,0,0,0,0,0,0,1,20241101,20251223
250407,0,0,0,0,0,0,1,20241101,20251223
250408,0,0,0,0,0,0,1,20241101,20251223
250409,0,0,0,0,0,0,1,20241101,20251223
250410,0,0,0,0,0,0,1,20241101,20251223
250411,0,0,0,0,0,0,1,20241101,20251223
250412,0,0,0,0,0,0,1,20241101,20251223
250413,0,0,0,0,0,0,1,20241101,20251223
250414,0,0,0,0,0,0,1,20241101,20251223
250415,0,0,0,0,0,0,1,20241101,20251223
250421,0,0,0,0,0,0,1,20241101,20251223
250422,0,0,0,0,0,0,1,20241101,20251223
250423,0,0,0,0,0,0,1,20241101,20251223
250424,0,0,0,0,0,0,1,20241101,20251223
250425,0,0,0,0,0,0,1,20241101,20251223
250426,0,0,0,0,0,0,1,20241101,20251223
250471,1,1,1,1,1,0,0,20241001,20241231
250477,1,1,1,1,1,0,0,20241101,20251223
250478,1,1,1,1,1,0,0,20241101,20251223
250479,1,1,1,1,1,0,0,20241101,20251223
250480,1,1,1,1,1,0,0,20241101,20251223
250481,1,1,1,1,1,0,0,20241101,20251223
250482,1,1,1,1,1,0,0,20241101,20251223
250483,1,1,1,1,1,0,0,20241101,20251223
250484,1,1,1,1,1,0,0,20241101,20251223
250485,1,1,1,1,1,0,0,20241101,20251223
250486,1,1,1,1,1,0,0,20241101,20251223
250487,1,1,1,1,1,0,0,20241101,20251223
250488,1,1,1,1,1,0,0,20241101,20251223
250489,1,1,1,1,1,0,0,20241101,20251223
250560,1,1,1,1,1,1,1,20240901,20250531
250566,1,1,1,1,1,1,1,20240903,20291231
250582,1,1,1,1,1,0,0,20240902,20250609
250583,1,1,1,1,1,0,0,20240902,20250609
250584,1,1,1,1,1,0,0,20240902,20250609
250596,1,1,1,1,1,0,0,20241001,20251223
250597,1,1,1,1,1,0,0,20241001,20251223
250598,1,1,1,1,1,0,0,20241001,20251223
250599,1,1,1,1,1,0,0,20241001,20251223
250600,1,1,1,1,1,0,0,20241001,20251223
250633,1,1,1,1,1,0,0,20240903,20250117
250634,1,1,1,1,1,0,0,20240903,20250117
250635,0,0,0,0,0,1,1,20240903,20250117
250636,0,0,0,0,0,1,1,20240903,20250117
250642,1,1,1,1,1,0,0,20241014,20251223
250643,0,0,0,0,1,0,0,20241001,20280930
250644,1,1,1,1,0,0,0,20241001,20280930
250648,1,1,1,1,1,0,0,20241001,20280930
250655,1,1,1,1,1,0,0,20240902,20251223
250694,1,1,1,1,1,0,0,20241015,20250414
250695,1,1,1,1,1,0,0,20241015,20250414
250696,1,1,1,1,1,1,1,20241116,20251231
250698,0,0,0,0,1,1,1,20241116,20250531
250700,1,1,1,1,1,1,1,20241116,20280909
250701,1,1,1,1,1,0,0,20241116,20280909
250702,0,0,0,0,0,1,1,20241116,20280909
250723,1,1,1,1,1,1,1,20241116,20251122
250738,1,1,1,1,1,1,1,20241116,20251122
250739,1,1,1,1,1,1,1,20241116,20251122
250740,1,1,1,1,1,1,1,20241116,20280531
250756,1,1,1,1,1,0,0,20240912,20290930
250757,1,1,1,1,1,0,0,20240912,20290930
250758,1,1,1,1,1,1,1,20241116,20271006
250764,1,1,1,1,1,0,0,20241001,20280930
250789,1,1,1,1,1,0,0,20241021,20251223
250790,1,1,1,1,1,0,0,20241021,20251223
250791,1,1,1,1,1,0,0,20241021,20251223
250792,1,1,1,1,1,0,0,20241021,20251223
250793,1,1,1,1,1,0,0,20241021,20251223
250794,1,1,1,1,1,0,0,20241021,20251223
250795,1,1,1,1,1,0,0,20241021,20251223
250796,1,1,1,1,1,0,0,20241021,20251223
250797,1,1,1,1,1,0,0,20241021,20251223
250798,1,1,1,1,1,0,0,20241021,20251223
250799,1,1,1,1,1,0,0,20241021,20251223
250800,1,1,1,1,1,0,0,20241021,20251223
250801,1,1,1,1,1,0,0,20241021,20251223
250802,1,1,1,1,1,0,0,20241021,20251223
250803,1,1,1,1,1,0,0,20241021,20251223
250804,1,1,1,1,1,0,0,20241021,20251223
250805,1,1,1,1,1,0,0,20241021,20251223
250806,1,1,1,1,1,0,0,20241021,20251223
250807,1,1,1,1,1,0,0,20241021,20251223
250808,1,1,1,1,1,0,0,20241021,20251223
250819,1,1,1,1,1,0,0,20241015,20250414
250820,1,1,1,1,1,1,0,20240916,20270831
250822,0,0,0,0,0,1,1,20241015,20250414
250823,1,1,1,1,1,0,0,20241015,20250414
250824,0,0,0,0,0,1,1,20241015,20250414
250825,1,1,1,1,1,0,0,20241015,20250414
250827,0,0,0,0,0,1,1,20241015,20250414
250828,1,1,1,1,1,0,0,20241001,20280930
250829,1,1,1,1,1,0,0,20241015,20250414
250830,1,1,1,1,1,0,0,20241015,20250414
250834,0,0,0,0,0,1,1,20241015,20250414
250864,1,1,1,1,1,0,0,20241015,20250414
250869,0,0,0,0,0,1,1,20241015,20250414
250870,0,0,0,0,0,1,1,20241015,20250414
250871,1,1,1,1,1,0,0,20241015,20250414
250872,1,1,1,1,1,0,0,20241015,20250414
250873,1,1,1,1,1,0,0,20241015,20250414
250887,1,1,1,1,1,0,0,20241001,20251223
250889,0,0,0,0,0,1,1,20241001,20251223
250944,0,0,0,0,0,0,1,20240902,20250609
250948,1,1,1,1,1,0,0,20240902,20250609
250952,0,0,0,0,0,1,0,20240902,20250609
250971,1,1,1,1,1,0,0,20241015,20250414
250990,1,1,1,1,1,0,0,20240916,20251223
250991,0,0,0,0,0,1,1,20240916,20251223
250995,1,1,1,1,1,1,1,20240916,20251223
250996,1,1,1,1,1,0,0,20241015,20250609
250997,1,1,1,1,1,0,0,20241015,20250609
250999,0,0,0,0,0,1,1,20241015,20250414
251035,1,1,1,1,1,0,0,20241015,20250414
251047,1,1,1,1,1,0,0,20240916,20251223
251048,1,1,1,1,1,0,0,20240916,20251223
251058,0,0,0,0,0,1,1,20241015,20250414
251060,1,1,1,1,1,0,0,20241015,20250414
251061,1,1,1,1,1,0,0,20241015,20250414
251062,1,1,1,1,1,0,0,20241015,20250414
251063,1,1,1,1,1,0,0,20241015,20250414
251064,0,0,0,0,0,1,0,20241021,20251223
251066,0,0,0,0,0,1,0,20241021,20251223
251067,0,0,0,0,0,1,0,20241021,20251223
251068,0,0,0,0,0,1,0,20241021,20251223
251069,0,0,0,0,0,1,0,20241021,20251223
251070,1,1,1,1,1,0,0,20241111,20290630
251077,1,1,1,1,1,0,0,20241001,20300930
251117,0,0,0,0,0,0,1,20241021,20251223
251118,0,0,0,0,0,0,1,20241021,20251223
251119,0,0,0,0,0,0,1,20241021,20251223
251120,0,0,0,0,0,0,1,20241021,20251223
251121,0,0,0,0,0,0,1,20241021,20251223
251192,1,1,1,1,1,0,0,20241021,20251223
251193,1,1,1,1,1,0,0,20241021,20251223
251194,1,1,1,1,1,0,0,20241021,20251223
251195,1,1,1,1,1,0,0,20241021,20251223
251209,1,1,1,1,0,0,0,20240916,20251223
251210,0,0,0,0,1,0,0,20240916,20251223
251220,1,1,1,1,1,0,0,20241021,20251223
251221,1,1,1,1,1,0,0,20241021,20251223
251222,1,1,1,1,1,0,0,20241021,20251223
251223,1,1,1,1,1,0,0,20241021,20251223
251224,1,1,1,1,1,0,0,20241021,20251223
251225,1,1,1,1,1,0,0,20240916,20250609
251229,0,0,0,0,0,1,0,20241021,20251223
251230,0,0,0,0,0,1,0,20241021,20251223
251231,0,0,0,0,0,1,0,20241021,20251223
251232,0,0,0,0,0,1,0,20241021,20251223
251233,0,0,0,0,0,1,0,20241021,20251223
251243,0,0,0,0,0,0,1,20241021,20251223
251244,0,0,0,0,0,0,1,20241021,20251223
251245,0,0,0,0,0,0,1,20241021,20251223
251246,0,0,0,0,0,0,1,20241021,20251223
251247,0,0,0,0,0,0,1,20241021,20251223
251259,0,0,0,0,0,1,0,20241021,20251223
251260,0,0,0,0,0,1,0,20241021,20251223
251261,0,0,0,0,0,1,0,20241021,20251223
251262,0,0,0,0,0,1,0,20241021,20251223
251263,1,1,1,1,1,0,0,20241101,20300731
251282,1,1,1,1,1,0,0,20241001,20300930
251288,0,0,0,1,0,0,0,20240916,20250609
251289,1,1,1,1,1,0,0,20240916,20250609
251290,1,1,1,1,1,0,0,20240916,20250609
251309,1,1,1,1,1,0,0,20241101,20250105
251310,1,1,1,1,1,0,0,20241101,20250105
251311,0,0,0,0,0,1,1,20241101,20250105
251320,1,1,1,1,1,0,0,20241015,20250414
251321,1,1,1,1,1,0,0,20241015,20250414
251322,1,1,1,1,1,0,0,20241015,20250414
251323,1,1,1,1,1,0,0,20241015,20250414
251324,1,1,1,1,1,0,0,20240916,20251223
251325,1,1,1,1,1,0,0,20241001,20280930
251326,1,1,1,1,1,1,1,20240923,20270831
251330,0,0,0,0,0,1,0,20241021,20251223
251331,0,0,0,0,0,1,0,20241021,20251223
251332,0,0,0,0,0,1,0,20241021,20251223
251333,0,0,0,0,0,1,0,20241021,20251223
251334,0,0,0,0,0,1,0,20241021,20251223
251335,0,0,0,0,0,1,0,20241021,20251223
251336,0,0,0,0,0,1,0,20241021,20251223
251337,0,0,0,0,0,1,0,20241021,20251223
251338,0,0,0,0,0,1,0,20241021,20251223
251385,1,1,1,1,1,0,0,20241021,20251223
251386,1,1,1,1,1,0,0,20241021,20251223
251387,1,1,1,1,1,0,0,20241021,20251223
251388,1,1,1,1,1,0,0,20241021,20251223
251389,1,1,1,1,1,0,0,20241021,20251223
251390,1,1,1,1,1,0,0,20241021,20251223
251396,0,0,0,0,0,1,1,20241101,20250105
251397,0,0,0,0,0,1,1,20241101,20250105
251399,0,0,0,0,0,0,1,20241021,20251223
251400,0,0,0,0,0,0,1,20241021,20251223
251401,0,0,0,0,0,0,1,20241021,20251223
251404,1,1,1,1,1,0,0,20241021,20251223
251405,1,1,1,1,1,0,0,20241021,20251223
251406,1,1,1,1,1,0,0,20241021,20251223
251407,1,1,1,1,1,0,0,20241021,20251223
251408,1,1,1,1,1,0,0,20241021,20251223
251409,0,0,0,0,0,0,1,20241021,20251223
251410,0,0,0,0,0,0,1,20241021,20251223
251411,0,0,0,0,0,0,1,20241021,20251223
251412,0,0,0,0,0,0,1,20241021,20251223
251413,0,0,0,0,0,0,1,20241021,20251223
